indice,Date,Price
3994,2021-10-26,890.0
3995,2021-10-27,878.42
3996,2021-10-28,871.78
3997,2021-10-29,872.37
3998,2021-01-11,866.18
3999,2021-02-11,829.74
4000,2021-03-11,829.74
4001,2021-04-11,818.42
4002,2021-05-11,803.84
4003,2021-08-11,803.16
4004,2021-09-11,798.16
4005,2021-10-11,769.14
4006,2021-11-11,789.19
4007,2021-12-11,777.5
4008,2021-11-15,774.74
4009,2021-11-16,777.5
4010,2021-11-17,776.63
4011,2021-11-18,774.74
4012,2021-11-19,771.26
4013,2021-11-22,776.63
4014,2021-11-23,774.87
4015,2021-11-24,778.39
4016,2021-11-25,785.68
4017,2021-11-26,783.86
4018,2021-11-29,775.92
4019,2021-11-30,777.83
4020,2021-01-12,781.58
4021,2021-02-12,784.74
4022,2021-03-12,784.74
4023,2021-06-12,784.74
4024,2021-07-12,781.64
4025,2021-08-12,779.75
4026,2021-09-12,777.68
4027,2021-10-12,776.53
4028,2021-12-13,779.01
4029,2021-12-14,779.84
4030,2021-12-15,773.09
4031,2021-12-16,773.65
4032,2021-12-17,769.71
4033,2021-12-20,770.0
4034,2021-12-21,768.75
4035,2021-12-22,768.75
4036,2021-12-23,767.5
4037,2021-12-24,767.5
4038,2021-12-27,760.79
4039,2021-12-28,759.47
4040,2021-12-29,762.5
4041,2021-12-30,763.53
4042,2021-12-31,761.67
4043,2022-03-01,761.67
4044,2022-04-01,758.68
4045,2022-05-01,761.51
4046,2022-06-01,759.87
4047,2022-07-01,755.29
4048,2022-10-01,755.26
4049,2022-11-01,755.26
4050,2022-12-01,755.75
4051,2022-01-13,755.75
4052,2022-01-14,758.68
4053,2022-01-17,756.58
4054,2022-01-18,757.96
4055,2022-01-19,759.87
4056,2022-01-20,759.87
4057,2022-01-21,760.46
4058,2022-01-24,766.51
4059,2022-01-25,768.42
4060,2022-01-26,768.42
4061,2022-01-27,770.61
4062,2022-01-28,770.61
4063,2022-01-31,770.61
4064,2022-01-02,770.61
4065,2022-02-02,770.61
4066,2022-03-02,770.61
4067,2022-04-02,770.61
4068,2022-07-02,795.07
4069,2022-08-02,809.16
4070,2022-09-02,803.79
4071,2022-10-02,812.37
4072,2022-11-02,816.4
4073,2022-02-14,820.64
4074,2022-02-15,812.96
4075,2022-02-16,817.65
4076,2022-02-17,817.5
4077,2022-02-18,817.5
4078,2022-02-21,819.71
4079,2022-02-22,816.67
4080,2022-02-23,816.67
4081,2022-02-24,812.37
4082,2022-02-25,800.88
4083,2022-02-28,816.84
4084,2022-01-03,830.3
4085,2022-02-03,837.33
4086,2022-03-03,848.75
4087,2022-04-03,857.37
4088,2022-07-03,896.95
4089,2022-08-03,896.95
4090,2022-09-03,864.95
4091,2022-10-03,863.42
4092,2022-11-03,863.88
4093,2022-03-14,845.0
4094,2022-03-15,845.0
4095,2022-03-16,847.5
4096,2022-03-17,847.5
4097,2022-03-18,841.56
4098,2022-03-21,849.21
4099,2022-03-22,849.25
4100,2022-03-23,851.58
4101,2022-03-24,850.75
4102,2022-03-25,862.63
4103,2022-03-28,871.67
4104,2022-03-29,878.29
4105,2022-03-30,878.53
4106,2022-03-31,878.53
4107,2022-01-04,887.5
4108,2022-04-04,887.5
4109,2022-05-04,887.5
4110,2022-06-04,878.33
4111,2022-07-04,877.96
4112,2022-08-04,872.08
4113,2022-11-04,871.05
4114,2022-12-04,872.11
4115,2022-04-13,863.42
4116,2022-04-14,856.95
4117,2022-04-15,857.5
4118,2022-04-18,852.63
4119,2022-04-19,852.67
4120,2022-04-20,853.79
4121,2022-04-21,850.0
4122,2022-04-22,848.33
4123,2022-04-25,815.0
4124,2022-04-26,810.0
4125,2022-04-27,807.5
4126,2022-04-28,810.0
4127,2022-04-29,810.0
4128,2022-02-05,810.0
4129,2022-03-05,810.0
4130,2022-04-05,810.0
4131,2022-05-05,811.18
4132,2022-06-05,797.5
4133,2022-09-05,789.14
4134,2022-10-05,775.0
4135,2022-11-05,778.33
4136,2022-12-05,774.0
4137,2022-05-13,767.5
4138,2022-05-16,765.0
4139,2022-05-17,765.11
4140,2022-05-18,756.67
4141,2022-05-19,750.0
4142,2022-05-20,753.75
4143,2022-05-23,752.37
4144,2022-05-24,746.51
4145,2022-05-25,738.95
4146,2022-05-26,736.67
4147,2022-05-27,740.0
4148,2022-05-30,740.0
4149,2022-05-31,750.0
4150,2022-01-06,750.14
4151,2022-02-06,751.18
4152,2022-03-06,751.18
4153,2022-06-06,750.26
4154,2022-07-06,748.03
4155,2022-08-06,749.14
4156,2022-09-06,748.75
4157,2022-10-06,748.95
4158,2022-06-13,741.84
4159,2022-06-14,735.33
4160,2022-06-15,725.0
4161,2022-06-16,723.33
4162,2022-06-17,713.33
4163,2022-06-20,675.0
4164,2022-06-21,684.74
4165,2022-06-22,674.74
4166,2022-06-23,673.33
4167,2022-06-24,662.5
4168,2022-06-27,677.83
4169,2022-06-28,681.05
4170,2022-06-29,681.64
4171,2022-06-30,681.05
4172,2022-01-07,670.5
4173,2022-04-07,658.95
4174,2022-05-07,661.05
4175,2022-06-07,650.0
4176,2022-07-07,650.0
4177,2022-08-07,650.79
4178,2022-11-07,635.0
4179,2022-12-07,630.0
4180,2022-07-13,626.67
4181,2022-07-14,602.5
4182,2022-07-15,553.33
4183,2022-07-18,575.0
4184,2022-07-19,577.11
4185,2022-07-20,586.32
4186,2022-07-21,570.0
4187,2022-07-22,583.33
4188,2022-07-25,585.0
4189,2022-07-26,590.0
4190,2022-07-27,590.0
4191,2022-07-28,595.0
4192,2022-07-29,594.12
4193,2022-01-08,613.16
4194,2022-02-08,611.32
4195,2022-03-08,610.0
4196,2022-04-08,606.67
4197,2022-05-08,606.78
4198,2022-08-08,608.16
4199,2022-09-08,605.0
4200,2022-10-08,605.0
4201,2022-11-08,605.0
4202,2022-12-08,610.0
4203,2022-08-15,605.53
4204,2022-08-16,604.74
4205,2022-08-17,598.68
4206,2022-08-18,592.37
4207,2022-08-19,581.89
4208,2022-08-22,580.0
4209,2022-08-23,592.37
4210,2022-08-24,596.58
4211,2022-08-25,590.0
4212,2022-08-26,590.0
4213,2022-08-29,575.0
4214,2022-08-30,564.21
4215,2022-08-31,564.21
4216,2022-01-09,564.21
4217,2022-02-09,556.32
4218,2022-05-09,557.37
4219,2022-06-09,557.63
4220,2022-07-09,552.63
4221,2022-08-09,568.24
4222,2022-09-09,570.0
4223,2022-12-09,570.0
4224,2022-09-13,575.26
4225,2022-09-14,571.32
4226,2022-09-15,570.0
4227,2022-09-16,565.92
4228,2022-09-19,565.92
4229,2022-09-20,558.95
4230,2022-09-21,551.58
4231,2022-09-22,565.0
4232,2022-09-23,565.0
4233,2022-09-26,559.47
4234,2022-09-27,562.32
4235,2022-09-28,563.67
4236,2022-09-29,563.0
4237,2022-09-30,568.75
4238,2022-03-10,568.75
4239,2022-04-10,568.75
4240,2022-05-10,568.75
4241,2022-06-10,568.75
4242,2022-07-10,568.75
4243,2022-10-10,578.68
4244,2022-11-10,564.87
4245,2022-12-10,564.12
4246,2022-10-13,561.18
4247,2022-10-14,559.47
4248,2022-10-17,553.16
4249,2022-10-18,548.16
4250,2022-10-19,546.67
4251,2022-10-20,540.0
4252,2022-10-21,535.0
4253,2022-10-24,535.0
4254,2022-10-25,529.47
4255,2022-10-26,533.33
4256,2022-10-27,533.33
4257,2022-10-28,528.53
4258,2022-10-31,516.67
4259,2022-01-11,519.0
4260,2022-02-11,520.0
4261,2022-03-11,520.0
4262,2022-04-11,521.67
4263,2022-07-11,518.33
4264,2022-08-11,518.33
4265,2022-09-11,518.33
4266,2022-10-11,511.58
4267,2022-11-11,535.0
4268,2022-11-14,546.67
4269,2022-11-15,551.67
4270,2022-11-16,557.37
4271,2022-11-17,543.13
4272,2022-11-18,544.38
4273,2022-11-21,541.58
4274,2022-11-22,540.0
4275,2022-11-23,535.0
4276,2022-11-24,539.47
4277,2022-11-25,540.0
4278,2022-11-28,537.96
4279,2022-11-29,550.0
4280,2022-11-30,550.0
4281,2022-01-12,554.25
4282,2022-02-12,553.33
4283,2022-05-12,581.67
4284,2022-06-12,574.12
4285,2022-07-12,570.0
4286,2022-08-12,570.0
4287,2022-09-12,580.0
4288,2022-12-12,583.33
4289,2022-12-13,590.0
4290,2022-12-14,590.0
4291,2022-12-15,600.0
4292,2022-12-16,600.0
4293,2022-12-19,590.0
4294,2022-12-20,590.0
4295,2022-12-21,590.0
4296,2022-12-22,590.0
4297,2022-12-23,589.71
4298,2022-12-26,590.0
4299,2022-12-27,595.0
4300,2022-12-28,595.0
4301,2022-12-29,595.0
4302,2022-12-30,595.0
4303,2023-02-01,595.0
4304,2023-03-01,595.0
4305,2023-04-01,605.79
4306,2023-05-01,602.67
4307,2023-06-01,605.67
4308,2023-09-01,620.0
4309,2023-10-01,626.58
4310,2023-11-01,628.68
4311,2023-12-01,631.18
4312,2023-01-13,636.18
4313,2023-01-16,636.18
4314,2023-01-17,643.16
4315,2023-01-18,645.0
4316,2023-01-19,645.0
4317,2023-01-20,645.0
4318,2023-01-23,645.0
4319,2023-01-24,645.0
4320,2023-01-25,645.0
4321,2023-01-26,645.0
4322,2023-01-27,645.0
4323,2023-01-30,648.33
4324,2023-01-31,646.67
4325,2023-01-02,645.0
4326,2023-02-02,643.0
4327,2023-03-02,635.0
4328,2023-06-02,620.0
4329,2023-07-02,620.0
4330,2023-08-02,620.0
4331,2023-09-02,625.0
4332,2023-10-02,623.33
4333,2023-02-13,618.67
4334,2023-02-14,622.33
4335,2023-02-15,622.33
4336,2023-02-16,630.67
4337,2023-02-17,633.33
4338,2023-02-20,633.33
4339,2023-02-21,638.33
4340,2023-02-22,633.95
4341,2023-02-23,633.95
4342,2023-02-24,633.95
4343,2023-02-27,630.0
4344,2023-02-28,630.0
4345,2023-01-03,634.74
4346,2023-02-03,638.95
4347,2023-03-03,643.16
4348,2023-06-03,638.95
4349,2023-07-03,643.16
4350,2023-08-03,640.0
4351,2023-09-03,640.0
4352,2023-10-03,645.0
4353,2023-03-13,651.67
4354,2023-03-14,659.67
4355,2023-03-15,660.0
4356,2023-03-16,650.0
4357,2023-03-17,651.67
4358,2023-03-20,640.0
4359,2023-03-21,640.0
4360,2023-03-22,640.0
4361,2023-03-23,639.0
4362,2023-03-24,636.67
4363,2023-03-27,628.33
4364,2023-03-28,629.0
4365,2023-03-29,632.67
4366,2023-03-30,633.33
4367,2023-03-31,637.77
4368,2023-03-04,625.0
4369,2023-04-04,619.25
4370,2023-05-04,619.25
4371,2023-06-04,611.67
4372,2023-07-04,617.67
4373,2023-10-04,610.0
4374,2023-11-04,610.0
4375,2023-12-04,610.0
4376,2023-04-13,610.0
4377,2023-04-14,611.67
4378,2023-04-17,610.0
4379,2023-04-18,613.33
4380,2023-04-19,610.33
4381,2023-04-20,608.33
4382,2023-04-21,595.0
4383,2023-04-24,585.0
4384,2023-04-25,585.0
4385,2023-04-26,580.0
4386,2023-04-27,580.0
4387,2023-04-28,580.0
4388,2023-01-05,580.0
4389,2023-02-05,580.0
4390,2023-03-05,580.0
4391,2023-04-05,561.67
4392,2023-05-05,550.0
4393,2023-08-05,570.0
4394,2023-09-05,570.0
4395,2023-10-05,560.0
4396,2023-11-05,550.0
4397,2023-12-05,550.0
4398,2023-05-15,556.67
4399,2023-05-16,553.33
4400,2023-05-17,555.0
4401,2023-05-18,552.0
4402,2023-05-19,548.33
4403,2023-05-22,545.67
4404,2023-05-23,538.33
4405,2023-05-24,531.67
4406,2023-05-25,529.33
4407,2023-05-26,530.0
4408,2023-05-29,530.0
4409,2023-05-30,523.33
4410,2023-05-31,518.33
4411,2023-01-06,521.67
4412,2023-02-06,524.43
4413,2023-05-06,539.47
4414,2023-06-06,539.47
4415,2023-07-06,539.0
4416,2023-08-06,540.0
4417,2023-09-06,545.0
4418,2023-12-06,540.0
4419,2023-06-13,543.25
4420,2023-06-14,545.0
4421,2023-06-15,549.77
4422,2023-06-16,556.67
4423,2023-06-19,556.67
4424,2023-06-20,548.33
4425,2023-06-21,544.0
4426,2023-06-22,544.0
4427,2023-06-23,544.0
4428,2023-06-26,530.0
4429,2023-06-27,543.33
4430,2023-06-28,541.67
4431,2023-06-29,541.67
4432,2023-06-30,541.67
4433,2023-03-07,541.67
4434,2023-04-07,543.33
4435,2023-05-07,542.68
4436,2023-06-07,542.67
4437,2023-07-07,542.67
4438,2023-10-07,538.67
4439,2023-11-07,541.67
4440,2023-12-07,542.49
4441,2023-07-13,548.75
4442,2023-07-14,558.33
4443,2023-07-17,551.67
4444,2023-07-18,553.33
4445,2023-07-19,553.33
4446,2023-07-20,551.25
4447,2023-07-21,552.33
4448,2023-07-24,561.67
4449,2023-07-25,575.0
4450,2023-07-26,575.0
4451,2023-07-27,575.0
4452,2023-07-28,575.0
4453,2023-07-31,575.0
4454,2023-01-08,575.0
4455,2023-02-08,570.0
4456,2023-03-08,564.0
4457,2023-04-08,568.33
4458,2023-07-08,568.33
4459,2023-08-08,568.33
4460,2023-09-08,565.0
4461,2023-10-08,561.67
4462,2023-11-08,560.0
4463,2023-08-14,555.0
4464,2023-08-15,555.0
4465,2023-08-16,555.0
4466,2023-08-17,548.33
4467,2023-08-18,545.0
4468,2023-08-21,545.0
4469,2023-08-22,545.0
4470,2023-08-23,555.0
4471,2023-08-24,554.0
4472,2023-08-25,554.0
4473,2023-08-28,549.0
4474,2023-08-29,545.33
4475,2023-08-30,543.67
4476,2023-08-31,545.0
4477,2023-01-09,551.58
4478,2023-04-09,553.33
4479,2023-05-09,553.33
4480,2023-06-09,552.5
4481,2023-07-09,550.0
4482,2023-08-09,545.0
4483,2023-11-09,546.0
4484,2023-12-09,547.33
